,id,questionnaire_id,user_id,question_id,answer_text,question_option_id,created_at,updated_at,16,17,18,19,20,21,22,23,24,25,26
375,2426,2,125,25,,30,2021-05-26 08:51:02,2021-05-26 08:51:02,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan
376,2425,2,125,24,,27,2021-05-26 08:51:02,2021-05-26 08:51:02,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
377,2424,2,125,23,,27,2021-05-26 08:51:02,2021-05-26 08:51:02,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan
378,2423,2,125,22,,27,2021-05-26 08:51:02,2021-05-26 08:51:02,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan
379,2422,2,125,21,,29,2021-05-26 08:51:02,2021-05-26 08:51:02,nan,nan,nan,nan,nan,3,nan,nan,nan,nan,nan
380,2421,2,125,20,,28,2021-05-26 08:51:02,2021-05-26 08:51:02,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan
381,2420,2,125,19,,11,2021-05-26 08:51:02,2021-05-26 08:51:02,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
382,2419,2,125,18,,27,2021-05-26 08:51:02,2021-05-26 08:51:02,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan
383,2418,2,125,17,,27,2021-05-26 08:51:02,2021-05-26 08:51:02,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan
384,2417,2,125,16,,27,2021-05-26 08:51:02,2021-05-26 08:51:02,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
385,2935,2,125,26,,25,2021-06-07 08:38:24,2021-06-07 08:38:24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
386,2934,2,125,25,,28,2021-06-07 08:38:24,2021-06-07 08:38:24,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan
387,2933,2,125,24,,27,2021-06-07 08:38:24,2021-06-07 08:38:24,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
388,2932,2,125,23,,27,2021-06-07 08:38:24,2021-06-07 08:38:24,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan
389,2931,2,125,22,,28,2021-06-07 08:38:24,2021-06-07 08:38:24,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan
390,2930,2,125,21,,30,2021-06-07 08:38:24,2021-06-07 08:38:24,nan,nan,nan,nan,nan,4,nan,nan,nan,nan,nan
391,2929,2,125,20,,29,2021-06-07 08:38:24,2021-06-07 08:38:24,nan,nan,nan,nan,3,nan,nan,nan,nan,nan,nan
392,2928,2,125,19,,11,2021-06-07 08:38:24,2021-06-07 08:38:24,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
393,2927,2,125,18,,28,2021-06-07 08:38:24,2021-06-07 08:38:24,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan
394,2926,2,125,17,,28,2021-06-07 08:38:24,2021-06-07 08:38:24,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan
395,2925,2,125,16,,27,2021-06-07 08:38:24,2021-06-07 08:38:24,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
396,2163,2,125,16,,27,2021-05-21 07:38:05,2021-05-21 07:38:05,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
397,2164,2,125,17,,27,2021-05-21 07:38:05,2021-05-21 07:38:05,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan
398,2165,2,125,18,,29,2021-05-21 07:38:05,2021-05-21 07:38:05,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan
399,2166,2,125,19,,11,2021-05-21 07:38:05,2021-05-21 07:38:05,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
400,2167,2,125,20,,27,2021-05-21 07:38:05,2021-05-21 07:38:05,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan
401,2168,2,125,21,,30,2021-05-21 07:38:05,2021-05-21 07:38:05,nan,nan,nan,nan,nan,4,nan,nan,nan,nan,nan
402,2169,2,125,22,,28,2021-05-21 07:38:05,2021-05-21 07:38:05,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan
403,2170,2,125,23,,27,2021-05-21 07:38:05,2021-05-21 07:38:05,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan
404,2171,2,125,24,,31,2021-05-21 07:38:05,2021-05-21 07:38:05,nan,nan,nan,nan,nan,nan,nan,nan,5,nan,nan
405,2172,2,125,25,,29,2021-05-21 07:38:05,2021-05-21 07:38:05,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,nan
406,2173,2,125,26,,25,2021-05-21 07:38:05,2021-05-21 07:38:05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
407,2327,2,125,16,,27,2021-05-24 07:19:08,2021-05-24 07:19:08,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
408,2328,2,125,17,,29,2021-05-24 07:19:08,2021-05-24 07:19:08,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan
409,2329,2,125,18,,27,2021-05-24 07:19:08,2021-05-24 07:19:08,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan
410,2330,2,125,19,,27,2021-05-24 07:19:08,2021-05-24 07:19:08,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan
411,2331,2,125,20,,28,2021-05-24 07:19:08,2021-05-24 07:19:08,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan
412,2332,2,125,21,,31,2021-05-24 07:19:08,2021-05-24 07:19:08,nan,nan,nan,nan,nan,5,nan,nan,nan,nan,nan
413,2333,2,125,22,,29,2021-05-24 07:19:08,2021-05-24 07:19:08,nan,nan,nan,nan,nan,nan,3,nan,nan,nan,nan
414,2334,2,125,23,,28,2021-05-24 07:19:08,2021-05-24 07:19:08,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan
415,2335,2,125,24,,30,2021-05-24 07:19:08,2021-05-24 07:19:08,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan
416,2336,2,125,25,,30,2021-05-24 07:19:08,2021-05-24 07:19:08,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan
417,2952,2,125,16,,27,2021-06-09 09:29:25,2021-06-09 09:29:25,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
418,2953,2,125,17,,29,2021-06-09 09:29:25,2021-06-09 09:29:25,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan
419,2954,2,125,18,,29,2021-06-09 09:29:25,2021-06-09 09:29:25,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan
420,2955,2,125,19,,11,2021-06-09 09:29:25,2021-06-09 09:29:25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
421,2956,2,125,20,,30,2021-06-09 09:29:25,2021-06-09 09:29:25,nan,nan,nan,nan,4,nan,nan,nan,nan,nan,nan
422,2957,2,125,21,,30,2021-06-09 09:29:25,2021-06-09 09:29:25,nan,nan,nan,nan,nan,4,nan,nan,nan,nan,nan
423,2958,2,125,22,,27,2021-06-09 09:29:25,2021-06-09 09:29:25,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan
424,2959,2,125,23,,27,2021-06-09 09:29:25,2021-06-09 09:29:25,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan
425,2960,2,125,24,,21,2021-06-09 09:29:25,2021-06-09 09:29:25,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
426,2961,2,125,25,,28,2021-06-09 09:29:25,2021-06-09 09:29:25,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan
427,2962,2,125,26,,25,2021-06-09 09:29:25,2021-06-09 09:29:25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
428,2337,2,125,26,,25,2021-05-24 07:19:08,2021-05-24 07:19:08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
429,2830,2,125,26,,25,2021-06-04 09:13:08,2021-06-04 09:13:08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
430,2829,2,125,25,,27,2021-06-04 09:13:08,2021-06-04 09:13:08,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan
431,2828,2,125,24,,27,2021-06-04 09:13:08,2021-06-04 09:13:08,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
432,2827,2,125,23,,27,2021-06-04 09:13:08,2021-06-04 09:13:08,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan
433,2826,2,125,22,,27,2021-06-04 09:13:08,2021-06-04 09:13:08,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan
434,2825,2,125,21,,30,2021-06-04 09:13:08,2021-06-04 09:13:08,nan,nan,nan,nan,nan,4,nan,nan,nan,nan,nan
435,2824,2,125,20,,29,2021-06-04 09:13:08,2021-06-04 09:13:08,nan,nan,nan,nan,3,nan,nan,nan,nan,nan,nan
436,2823,2,125,19,,11,2021-06-04 09:13:08,2021-06-04 09:13:08,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
437,2822,2,125,18,,27,2021-06-04 09:13:08,2021-06-04 09:13:08,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan
438,2821,2,125,17,,27,2021-06-04 09:13:08,2021-06-04 09:13:08,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan
439,2700,2,125,26,,25,2021-06-02 08:42:44,2021-06-02 08:42:44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
440,2223,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
441,1945,2,126,16,,5,2021-05-14 08:26:19,2021-05-14 08:26:19,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
442,1946,2,126,16,,5,2021-05-14 08:26:19,2021-05-14 08:26:19,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
443,1947,2,126,18,,27,2021-05-14 08:26:19,2021-05-14 08:26:19,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan
444,1948,2,126,16,,5,2021-05-14 08:26:19,2021-05-14 08:26:19,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
445,1949,2,126,16,,5,2021-05-14 08:26:19,2021-05-14 08:26:19,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
446,1950,2,126,16,,5,2021-05-14 08:26:19,2021-05-14 08:26:19,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
447,1951,2,126,16,,5,2021-05-14 08:26:19,2021-05-14 08:26:19,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
448,1952,2,126,16,,5,2021-05-14 08:26:19,2021-05-14 08:26:19,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
449,1953,2,126,24,,27,2021-05-14 08:26:19,2021-05-14 08:26:19,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
450,1954,2,126,16,,5,2021-05-14 08:26:19,2021-05-14 08:26:19,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
451,1955,2,126,16,,5,2021-05-14 08:26:19,2021-05-14 08:26:19,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
452,1956,2,126,16,,5,2021-05-14 08:26:55,2021-05-14 08:26:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
453,1957,2,126,16,,5,2021-05-14 08:26:55,2021-05-14 08:26:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
454,1958,2,126,16,,5,2021-05-14 08:26:55,2021-05-14 08:26:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
455,1959,2,126,16,,5,2021-05-14 08:26:55,2021-05-14 08:26:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
456,1960,2,126,16,,5,2021-05-14 08:26:55,2021-05-14 08:26:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
457,1961,2,126,16,,5,2021-05-14 08:26:55,2021-05-14 08:26:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
458,1962,2,126,16,,5,2021-05-14 08:26:55,2021-05-14 08:26:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
459,1963,2,126,16,,5,2021-05-14 08:26:55,2021-05-14 08:26:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
460,1964,2,126,16,,5,2021-05-14 08:26:55,2021-05-14 08:26:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
461,1965,2,126,16,,5,2021-05-14 08:26:55,2021-05-14 08:26:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
462,1966,2,126,16,,5,2021-05-14 08:26:55,2021-05-14 08:26:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
463,2086,2,126,16,,28,2021-05-17 14:11:30,2021-05-17 14:11:30,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
464,2087,2,126,17,,28,2021-05-17 14:11:30,2021-05-17 14:11:30,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan
465,2088,2,126,18,,28,2021-05-17 14:11:30,2021-05-17 14:11:30,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan
466,2089,2,126,19,,29,2021-05-17 14:11:30,2021-05-17 14:11:30,nan,nan,nan,3,nan,nan,nan,nan,nan,nan,nan
467,2090,2,126,20,,29,2021-05-17 14:11:30,2021-05-17 14:11:30,nan,nan,nan,nan,3,nan,nan,nan,nan,nan,nan
468,2091,2,126,21,,29,2021-05-17 14:11:30,2021-05-17 14:11:30,nan,nan,nan,nan,nan,3,nan,nan,nan,nan,nan
469,2092,2,126,22,,29,2021-05-17 14:11:30,2021-05-17 14:11:30,nan,nan,nan,nan,nan,nan,3,nan,nan,nan,nan
470,2093,2,126,23,,29,2021-05-17 14:11:30,2021-05-17 14:11:30,nan,nan,nan,nan,nan,nan,nan,3,nan,nan,nan
471,2094,2,126,24,,28,2021-05-17 14:11:30,2021-05-17 14:11:30,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan
472,2095,2,126,25,,29,2021-05-17 14:11:30,2021-05-17 14:11:30,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,nan
473,2096,2,126,16,,5,2021-05-17 14:11:30,2021-05-17 14:11:30,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
474,2097,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
475,2098,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
476,2099,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
477,2100,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
478,2101,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
479,2102,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
480,2103,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
481,2104,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
482,2105,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
483,2106,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
484,2107,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
485,2141,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
486,2142,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,2143,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
488,2144,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
489,2145,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
490,2146,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
491,2147,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
492,2148,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
493,2149,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
494,2150,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
495,2151,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
496,2152,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
497,2153,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
498,2154,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
499,2155,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
500,2156,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
501,2157,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
502,2158,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
503,2159,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
504,2160,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
505,2161,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
506,2162,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
507,2196,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
508,2197,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
509,2198,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
510,2199,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
511,2200,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
512,2201,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
513,2202,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
514,2203,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
515,2204,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
516,2205,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
517,2206,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
518,2207,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
519,2208,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
520,2209,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
521,2210,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
522,2211,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
523,2212,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
524,2213,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
525,2214,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
526,2215,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
527,2216,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
528,2217,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
529,2218,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
530,2219,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
531,2220,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
532,2221,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
533,2222,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
534,2224,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
535,2225,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
536,2226,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
537,2227,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
538,2228,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
539,2229,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
540,2230,2,126,17,,7,2021-05-21 14:55:26,2021-05-21 14:55:26,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
541,2231,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
542,2232,2,126,19,,11,2021-05-21 14:55:26,2021-05-21 14:55:26,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
543,2233,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
544,2234,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
545,2235,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
546,2236,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
547,2237,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
548,2238,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
549,2239,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
550,2251,2,126,16,,5,2021-05-21 15:46:35,2021-05-21 15:46:35,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
551,2252,2,126,17,,7,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
552,2253,2,126,18,,9,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
553,2254,2,126,19,,11,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
554,2255,2,126,20,,13,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
555,2256,2,126,21,,15,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
556,2257,2,126,22,,17,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
557,2258,2,126,23,,19,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan
558,2259,2,126,24,,21,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
559,2260,2,126,25,,23,2021-05-21 15:46:35,2021-05-21 15:46:35,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
560,2261,2,126,16,,5,2021-05-21 15:46:35,2021-05-21 15:46:35,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
561,2385,2,126,16,,5,2021-05-24 14:48:37,2021-05-24 14:48:37,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
562,2386,2,126,17,,7,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
563,2387,2,126,18,,9,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
564,2388,2,126,19,,11,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
565,2389,2,126,20,,13,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
566,2390,2,126,21,,15,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
567,2391,2,126,22,,17,2021-05-24 14:48:37,2021-05-24 14:48:37,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan
